Coordinate,Scale_KM,TOT_dense,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time
,0.0,0.0,0,0,0.0,0.0,,,01:26
,0.0,0.0,0,0,0.0,0.0,,,01:28
,0.0,0.0,0,0,0.0,0.0,,,01:30
,0.0,0.0,0,0,0.0,0.0,,,01:32
,0.0,0.0,0,0,0.0,0.0,,,01:34
,0.0,0.0,0,0,0.0,0.0,,,01:36
,0.0,0.0,0,0,0.0,0.0,,,01:38
,0.0,0.0,0,0,0.0,0.0,,,01:40
,0.0,0.0,0,0,0.0,0.0,,,01:42
,0.0,0.0,0,0,0.0,0.0,,,01:44
,0.0,0.0,0,0,0.0,0.0,,,01:46
,0.0,0.0,0,0,0.0,0.0,,,01:48
,0.0,0.0,0,0,0.0,0.0,,,01:50
,0.0,0.0,0,0,0.0,0.0,,,01:52
,0.0,0.0,0,0,0.0,0.0,,,01:54
,0.0,0.0,0,0,0.0,0.0,,,01:56
,0.0,0.0,0,0,0.0,0.0,,,01:58
,0.0,0.0,0,0,0.0,0.0,,,02:00
,0.0,0.0,0,0,0.0,0.0,,,02:02
,0.0,0.0,0,0,0.0,0.0,,,02:04
,0.0,0.0,0,0,0.0,0.0,,,02:06
,0.0,0.0,0,0,0.0,0.0,,,02:08
,0.0,0.0,0,0,0.0,0.0,,,02:10
,0.0,0.0,0,0,0.0,0.0,,,02:12
,0.0,0.0,0,0,0.0,0.0,,,02:14
,0.0,0.0,0,0,0.0,0.0,,,02:16
,0.0,0.0,0,0,0.0,0.0,,,02:18
,0.0,0.0,0,0,0.0,0.0,,,02:20
,0.0,0.0,0,0,0.0,0.0,,,02:22
,0.0,0.0,0,0,0.0,0.0,,,02:24
,0.0,0.0,0,0,0.0,0.0,,,02:26
,0.0,0.0,0,0,0.0,0.0,,,02:28
,0.0,0.0,0,0,0.0,0.0,,,02:30
,0.0,0.0,0,0,0.0,0.0,,,02:32
,0.0,0.0,0,0,0.0,0.0,,,02:34
,0.0,0.0,0,0,0.0,0.0,,,02:36
,0.0,0.0,0,0,0.0,0.0,,,02:38
,0.0,0.0,0,0,0.0,0.0,,,02:40
,0.0,0.0,0,0,0.0,0.0,,,02:42
,0.0,0.0,0,0,0.0,0.0,,,02:44
,0.0,0.0,0,0,0.0,0.0,,,02:46
,0.0,0.0,0,0,0.0,0.0,,,02:48
,0.0,0.0,0,0,0.0,0.0,,,02:50
,0.0,0.0,0,0,0.0,0.0,,,02:52
,0.0,0.0,0,0,0.0,0.0,,,02:54
,0.0,0.0,0,0,0.0,0.0,,,02:56
,0.0,0.0,0,0,0.0,0.0,,,02:58
,0.0,0.0,0,0,0.0,0.0,,,03:00
,0.0,0.0,0,0,0.0,0.0,,,03:02
,0.0,0.0,0,0,0.0,0.0,,,03:04
,0.0,0.0,0,0,0.0,0.0,,,03:06
,0.0,0.0,0,0,0.0,0.0,,,03:08
,0.0,0.0,0,0,0.0,0.0,,,03:10
,0.0,0.0,0,0,0.0,0.0,,,03:12
,0.0,0.0,0,0,0.0,0.0,,,03:14
,0.0,0.0,0,0,0.0,0.0,,,03:16
,0.0,0.0,0,0,0.0,0.0,,,03:18
,0.0,0.0,0,0,0.0,0.0,,,03:20
,0.0,0.0,0,0,0.0,0.0,,,03:22
,0.0,0.0,0,0,0.0,0.0,,,03:24
,0.0,0.0,0,0,0.0,0.0,,,03:26
,0.0,0.0,0,0,0.0,0.0,,,03:28
,0.0,0.0,0,0,0.0,0.0,,,03:30
,0.0,0.0,0,0,0.0,0.0,,,03:32
,0.0,0.0,0,0,0.0,0.0,,,03:34
,0.0,0.0,0,0,0.0,0.0,,,03:36
,0.0,0.0,0,0,0.0,0.0,,,03:38
,0.0,0.0,0,0,0.0,0.0,,,03:40
,0.0,0.0,0,0,0.0,0.0,,,03:42
,0.0,0.0,0,0,0.0,0.0,,,03:44
,0.0,0.0,0,0,0.0,0.0,,,03:46
,0.0,0.0,0,0,0.0,0.0,,,03:48
,0.0,0.0,0,0,0.0,0.0,,,03:50
,0.0,0.0,0,0,0.0,0.0,,,03:52
,0.0,0.0,0,0,0.0,0.0,,,03:54
,0.0,0.0,0,0,0.0,0.0,,,03:56
,0.0,0.0,0,0,0.0,0.0,,,03:58
,0.0,0.0,0,0,0.0,0.0,,,04:00
,0.0,0.0,0,0,0.0,0.0,,,04:02
,0.0,0.0,0,0,0.0,0.0,,,04:04
,0.0,0.0,0,0,0.0,0.0,,,04:06
,0.0,0.0,0,0,0.0,0.0,,,04:08
,0.0,0.0,0,0,0.0,0.0,,,04:10
,0.0,0.0,0,0,0.0,0.0,,,04:12
,0.0,0.0,0,0,0.0,0.0,,,04:14
,0.0,0.0,0,0,0.0,0.0,,,04:16
,0.0,0.0,0,0,0.0,0.0,,,04:18
,0.0,0.0,0,0,0.0,0.0,,,04:20
,0.0,0.0,0,0,0.0,0.0,,,04:22
,0.0,0.0,0,0,0.0,0.0,,,04:24
,0.0,0.0,0,0,0.0,0.0,,,04:26
,0.0,0.0,0,0,0.0,0.0,,,04:28
,0.0,0.0,0,0,0.0,0.0,,,04:30
,0.0,0.0,0,0,0.0,0.0,,,04:32
,0.0,0.0,0,0,0.0,0.0,,,04:34
,0.0,0.0,0,0,0.0,0.0,,,04:36
,0.0,0.0,0,0,0.0,0.0,,,04:38
,0.0,0.0,0,0,0.0,0.0,,,04:40
,0.0,0.0,0,0,0.0,0.0,,,04:42
,0.0,0.0,0,0,0.0,0.0,,,04:44
,0.0,0.0,0,0,0.0,0.0,,,04:46
,0.0,0.0,0,0,0.0,0.0,,,04:48
,0.0,0.0,0,0,0.0,0.0,,,04:50
,0.0,0.0,0,0,0.0,0.0,,,04:52
,0.0,0.0,0,0,0.0,0.0,,,04:54
,0.0,0.0,0,0,0.0,0.0,,,04:56
,0.0,0.0,0,0,0.0,0.0,,,04:58
,0.0,0.0,0,0,0.0,0.0,,,05:00
,0.0,0.0,0,0,0.0,0.0,,,05:02
,0.0,0.0,0,0,0.0,0.0,,,05:04
,0.0,0.0,0,0,0.0,0.0,,,05:06
,0.0,0.0,0,0,0.0,0.0,,,05:08
,0.0,0.0,0,0,0.0,0.0,,,05:10
,0.0,0.0,0,0,0.0,0.0,,,05:12
,0.0,0.0,0,0,0.0,0.0,,,05:14
,0.0,0.0,0,0,0.0,0.0,,,05:16
,0.0,0.0,0,0,0.0,0.0,,,05:18
,0.0,0.0,0,0,0.0,0.0,,,05:20
,0.0,0.0,0,0,0.0,0.0,,,05:22
,0.0,0.0,0,0,0.0,0.0,,,05:24
,0.0,0.0,0,0,0.0,0.0,,,05:26
,0.0,0.0,0,0,0.0,0.0,,,05:28
,0.0,0.0,0,0,0.0,0.0,,,05:30
,0.0,0.0,0,0,0.0,0.0,,,05:32
,0.0,0.0,0,0,0.0,0.0,,,05:34
,0.0,0.0,0,0,0.0,0.0,,,05:36
,0.0,0.0,0,0,0.0,0.0,,,05:38
,0.0,0.0,0,0,0.0,0.0,,,05:40
,0.0,0.0,0,0,0.0,0.0,,,05:42
,0.0,0.0,0,0,0.0,0.0,,,05:44
,0.0,0.0,0,0,0.0,0.0,,,05:46
,0.0,0.0,0,0,0.0,0.0,,,05:48
,0.0,0.0,0,0,0.0,0.0,,,05:50
,0.0,0.0,0,0,0.0,0.0,,,05:52
,0.0,0.0,0,0,0.0,0.0,,,05:54
,0.0,0.0,0,0,0.0,0.0,,,05:56
,0.0,0.0,0,0,0.0,0.0,,,05:58
,0.0,0.0,0,0,0.0,0.0,,,06:00
"[152.04958299999998, -29.216852926829272]",6.526,0.306,41,0,123.229,0.0,,,06:02
"[152.03089056756752, -29.198711675675675]",8.34,0.169,36,1,107.322,10.562,False,-0.21815,06:04
"[152.0383200857143, -29.2159078]",4.077,0.67,34,1,97.486,10.225,False,-0.10603,06:06
"[152.038329, -29.168739833333333]",9.259,0.134,34,2,125.346,23.69,False,0.05241,06:08
"[152.04312897297294, -29.198710243243237]",4.344,0.624,35,2,92.411,18.114,False,0.05265,06:10
"[152.05174380769233, -29.18406034615385]",6.611,0.189,25,1,107.251,8.881,False,-0.58194,06:12
"[152.0462811714286, -29.191510457142858]",3.588,0.865,35,0,129.871,0.0,False,1.81827,06:14
"[152.0572925882353, -29.192777117647058]",3.006,1.197,33,1,113.022,16.195,False,-0.13894,06:16
"[152.05754084210525, -29.16466460526316]",5.488,0.402,36,2,138.492,19.985,False,0.55902,06:18
"[152.0911445135135, -29.17799656756757]",3.278,1.096,37,0,95.044,0.0,False,-0.13509,06:20
"[152.07211890909096, -29.171131878787882]",2.628,1.521,25,8,94.809,101.828,False,-0.53936,06:22
"[152.07168161538462, -29.15473374358975]",4.37,0.65,37,2,116.097,18.089,False,1.16997,06:24
"[152.11872928205133, -29.11569974358975]",9.231,0.146,38,1,117.702,10.225,False,0.0,06:26
"[152.0983392857143, -29.109542035714288]",7.865,0.144,26,2,86.741,31.432,False,-2.75,06:28
"[152.1310853888889, -29.106909083333335]",8.825,0.147,36,0,134.073,0.0,False,1.28932,06:30
"[152.11743014285713, -29.114011642857147]",3.676,0.66,23,5,107.972,63.697,False,-1.03975,06:32
"[152.1174781764706, -29.122497529411767]",2.932,0.63,15,2,53.493,19.383,,,06:34
"[152.13807114999997, -29.104322550000006]",3.357,0.565,14,6,50.513,76.612,,,06:36
"[152.18394581818183, -29.06462718181818]",8.038,0.054,11,0,33.528,0.0,,,06:38
"[152.22209370689654, -28.008966758620687]",5.905,0.53,39,19,178.394,243.556,,,06:40
"[152.2469473703704, -27.982744074074077]",4.9,0.358,18,9,74.411,99.864,False,-1.26896,06:42
"[152.24955682926827, -27.975079317073174]",6.674,0.293,30,11,125.529,162.604,False,0.48156,06:44
"[152.1989967352941, -27.976094176470585]",9.252,0.126,24,10,95.355,144.122,False,-0.24222,06:46
"[152.21218699999997, -27.96723811111111]",10.941,0.048,10,8,40.647,70.353,,,06:48
"[152.20302802631582, -27.993845184210528]",7.808,0.198,26,12,102.837,196.588,,,06:50
"[152.24403484210524, -27.966111526315785]",8.858,0.154,23,15,119.5,200.512,False,0.0,06:52
"[152.2353830212766, -27.97165119148936]",8.558,0.204,26,21,129.342,329.087,False,0.60789,06:54
"[152.25011928947364, -27.92015960526316]",8.538,0.166,24,14,102.379,185.71,False,-0.645,06:56
"[152.20834385714284, -27.948055885714282]",11.68,0.082,28,7,121.458,92.386,False,-0.2102,06:58
"[152.22042229166667, -27.94657595833334]",13.168,0.044,22,2,93.017,15.052,False,-0.97113,07:00
"[152.22593190909097, -27.953133515151517]",13.185,0.06,30,3,131.635,29.191,False,1.1321,07:02
"[152.2624939, -27.92058045]",17.657,0.02,15,5,55.238,74.34,False,-1.35534,07:04
"[152.18483905714282, -27.908003057142853]",12.578,0.07,20,15,108.6,215.323,False,1.68977,07:06
"[152.21287768000005, -27.92553696]",16.261,0.03,22,3,116.483,25.847,False,-0.81433,07:08
"[152.24790558139532, -27.91669360465116]",14.487,0.065,36,7,181.263,110.975,False,1.38462,07:10
"[152.23401422580645, -27.91026822580645]",18.597,0.029,25,6,123.912,102.205,False,-0.83466,07:12
"[152.2174911, -27.90462956666666]",14.386,0.046,25,5,141.531,100.331,False,-0.06451,07:14
"[152.21946825714286, -27.896529285714283]",17.367,0.037,31,4,111.967,41.767,False,0.35944,07:16
"[152.20981235135136, -27.879261621621623]",16.426,0.044,35,2,149.759,11.262,False,0.16412,07:18
"[152.22469043902439, -27.876100756097554]",16.512,0.048,30,11,171.567,137.866,False,0.36933,07:20
"[152.27489445454543, -27.872144030303023]",13.484,0.058,24,9,103.942,108.648,False,-1.16321,07:22
"[152.19980218918917, -27.87163435135136]",22.035,0.024,27,10,110.389,159.043,False,0.76556,07:24
"[152.26766214285718, -27.838954017857137]",12.434,0.115,38,18,159.875,232.674,Jump_0,3.54044,07:26
"[152.35520607407403, -27.828688777777785]",12.944,0.051,18,9,110.093,114.939,Jump_0,-3.00393,07:28
"[152.10061960714285, -27.851675392857146]",18.953,0.025,22,6,63.434,40.831,Jump_0,0.05595,07:30
"[152.20901706060604, -27.837171454545448]",16.301,0.04,29,4,100.055,25.343,Jump_0,0.28293,07:32
"[152.16640091666667, -27.844978708333333]",16.602,0.028,16,8,46.776,58.385,False,-0.51034,07:34
"[152.2926208055556, -27.808518555555555]",16.413,0.043,32,4,102.371,24.98,False,0.67208,07:36
"[152.30767771739124, -27.78066976086956]",16.018,0.057,44,2,139.435,17.644,False,0.62869,07:38
"[152.32106803225804, -27.784906193548387]",14.558,0.047,23,8,89.211,72.204,False,-1.7967,07:40
"[152.36712953846154, -27.770092923076927]",12.921,0.05,19,7,61.226,55.4,False,-0.41768,07:42
"[152.46313936363637, -27.73940663636364]",10.014,0.035,9,2,42.749,13.437,,,07:44
"[152.35039833333335, -27.75699993333333]",12.535,0.03,11,4,60.109,30.519,,,07:46
"[152.62775765656568, -27.061009898989898]",12.711,0.195,88,11,347.939,129.414,,,07:48
"[152.5818929302325, -27.05106681395348]",13.646,0.147,68,18,279.135,200.022,False,-0.31109,07:50
"[152.68665386170213, -27.060299840425543]",18.567,0.087,79,15,299.662,186.11,False,0.19281,07:52
"[152.56011453658533, -27.04111865853659]",11.179,0.104,37,4,156.035,31.691,False,-1.30426,07:54
"[152.6790717818182, -27.003916272727263]",16.665,0.063,50,5,189.996,57.952,False,0.28093,07:56
"[152.72212464516127, -26.99849677419355]",15.191,0.043,28,3,117.546,25.92,False,-0.48063,07:58
"[152.57657148648653, -26.99205035135136]",10.436,0.108,35,2,115.054,14.471,False,0.22325,08:00
"[152.58277479069773, -26.97842227906976]",10.245,0.13,40,3,155.907,26.836,False,0.21211,08:02
"[152.5749559594594, -26.974929472972974]",14.459,0.113,67,7,231.286,63.552,False,1.10771,08:04
"[152.51916298039217, -26.98595882352941]",17.684,0.052,48,3,151.234,25.162,False,-1.15463,08:06
"[152.59786812499996, -26.966680097222227]",17.939,0.071,69,3,313.21,34.829,False,0.90901,08:08
"[152.51946452054796, -26.965510493150685]",16.346,0.087,56,17,257.445,235.642,False,0.04899,08:10
"[152.4803956960784, -26.95037849999998]",17.263,0.109,88,14,350.897,161.102,False,1.40308,08:12
"[152.54079369117645, -26.922659661764712]",18.831,0.061,62,6,217.056,58.225,False,-1.49215,08:14
"[152.49524012499998, -26.901595488636357]",14.976,0.125,79,9,306.099,94.252,False,0.73512,08:16
"[152.47662565048537, -26.902860669902925]",17.287,0.11,92,11,369.919,112.754,False,0.59233,08:18
"[152.44819447863247, -26.88159582905983]",15.774,0.15,104,13,380.817,177.9,False,0.56792,08:20
"[152.4789633096447, -26.86086532487309]",18.679,0.18,186,11,654.614,151.904,Jump_1,3.24523,08:22
"[152.38706546969706, -26.84431205050504]",11.773,0.455,186,12,629.001,130.503,Jump_1,0.02467,08:24
"[152.36831356190476, -26.8324145095238]",10.982,0.554,196,14,735.39,190.601,Jump_1,0.3872,08:26
"[152.34764599024396, -26.81481655609758]",12.655,0.407,187,18,637.293,186.675,Jump_1,-0.15833,08:28
"[152.3010879014779, -26.816034832512308]",15.752,0.26,189,14,731.38,173.069,False,-0.05844,08:30
"[152.28443904529624, -26.800411630662026]",15.367,0.387,263,24,1143.33,334.456,Jump_2,2.35367,08:32
"[152.27076711144568, -26.802464409638567]",15.247,0.455,317,15,1442.352,238.727,Jump_2,1.2016,08:34
"[152.28358270481934, -26.79478679518071]",17.561,0.343,316,16,1373.537,204.96,Jump_2,0.0,08:36
"[152.28880317832167, -26.77325697552449]",16.42,0.338,267,19,1164.874,245.279,Jump_2,-1.17475,08:38
"[152.2971347241379, -26.757050302681975]",18.153,0.252,254,7,1023.826,83.134,False,-0.5028,08:40
"[152.2735328571429, -26.747066367857133]",18.58,0.258,270,10,1076.118,133.623,False,0.35988,08:42
"[152.29028104938283, -26.72901578189302]",16.289,0.292,232,11,963.353,156.702,False,-1.03446,08:44
"[152.22465407100586, -26.744629573964495]",20.111,0.133,162,7,654.51,73.279,False,-2.75457,08:46
"[152.24890480769238, -26.718138903846175]",18.48,0.194,193,15,810.595,160.463,False,1.14592,08:48
"[152.19506893442633, -26.74370261748633]",20.533,0.138,180,3,754.057,49.819,False,-0.55435,08:50
"[152.17272958522733, -26.715137221590908]",20.708,0.131,168,8,735.131,132.632,False,-0.15522,08:52
"[152.1783217202072, -26.696277549222785]",22.627,0.12,183,10,680.705,152.612,False,0.41,08:54
"[152.2197658170732, -26.66550965447155]",19.178,0.213,223,23,980.983,336.497,False,1.22726,08:56
"[152.18190961038965, -26.666324177489173]",19.971,0.184,220,11,956.669,134.411,False,-0.46811,08:58
"[152.16428663218392, -26.663093954022976]",21.224,0.184,258,3,1193.483,49.522,False,0.96185,09:00
"[152.15704378346447, -26.659872464566927]",21.838,0.17,243,11,1148.701,194.494,False,-0.25328,09:02
"[152.13333283093527, -26.660037906474805]",21.789,0.186,269,9,1254.575,147.943,False,0.8684,09:04
"[152.15495376642335, -26.640892518248158]",22.897,0.166,259,15,1194.314,203.908,False,-0.14336,09:06
"[152.15901037037034, -26.628060148148148]",20.839,0.158,205,11,970.377,181.338,False,-2.8917,09:08
"[152.15362783018864, -26.62526806289308]",25.968,0.075,139,20,611.676,293.114,False,-1.63526,09:10
"[152.09371164925375, -26.64502222388058]",22.777,0.082,126,8,600.472,103.135,False,-0.69517,09:12
"[152.1103869333333, -26.627512625000005]",21.19,0.085,109,11,499.463,183.762,False,-0.39797,09:14
"[152.12046904716982, -26.621118896226434]",20.091,0.084,101,5,473.291,94.94,False,-0.56486,09:16
"[152.10493819444451, -26.611520675925913]",19.275,0.093,92,16,437.263,179.729,False,0.08978,09:18
"[152.07993758947367, -26.623242810526317]",17.602,0.098,89,6,415.166,68.809,False,-0.59073,09:20
"[152.09707112987007, -26.588506298701297]",19.14,0.067,68,9,279.112,99.658,False,-1.86953,09:22
"[152.16074193902443, -26.537478792682922]",19.443,0.069,81,1,368.097,4.12,False,0.64658,09:24
"[152.18716104123712, -26.528411835051557]",20.222,0.076,91,6,383.222,64.361,False,1.44808,09:26
"[152.1504527666667, -26.54553798888889]",20.918,0.065,83,7,376.072,130.349,False,-0.51788,09:28
"[152.18097080555557, -26.548876347222215]",23.123,0.043,61,11,262.238,129.722,False,-1.33498,09:30
"[152.17141132352944, -26.510683500000006]",17.653,0.069,63,5,263.32,53.154,False,-0.27583,09:32
"[152.1273589384615, -26.535864938461547]",16.76,0.074,62,3,289.151,18.604,False,-0.24042,09:34
"[152.15687605555553, -26.509037259259262]",16.009,0.067,54,0,188.855,0.0,False,-0.92538,09:36
"[152.12141930769232, -26.520216025641023]",16.22,0.047,38,1,177.985,11.979,False,-2.45605,09:38
"[152.0482374107143, -26.529555928571426]",20.911,0.041,54,2,242.282,29.944,Jump_3,2.57163,09:40
"[152.14531421212124, -26.470540272727266]",12.24,0.07,33,0,115.881,0.0,Jump_3,-1.86432,09:42
"[151.99041300000005, -26.553143774193547]",17.095,0.034,31,0,156.093,0.0,Jump_3,-0.13131,09:44
"[152.09553028888888, -26.495147066666668]",18.29,0.043,39,6,155.348,80.057,Jump_3,0.91482,09:46
"[152.08333849999997, -26.461633888888898]",21.565,0.025,35,1,135.208,34.29,False,-0.51391,09:48
"[151.97834187499998, -26.504312874999997]",25.023,0.016,31,1,165.876,16.487,False,-0.24152,09:50
"[152.07873222222224, -26.435607185185184]",13.273,0.049,22,5,99.248,69.194,False,-0.37508,09:52
"[152.1873501111111, -26.398126388888883]",14.651,0.027,17,1,57.716,7.593,,,09:54
"[152.009307, -26.440070911764703]",26.098,0.016,32,2,159.555,30.536,,,09:56
"[152.0862014090909, -26.396616431818174]",22.668,0.027,36,8,158.084,94.565,False,0.95915,09:58
"[152.20831125, -26.269122950000003]",15.773,0.026,18,2,72.579,19.617,False,-2.22547,10:00
"[151.99839523809518, -26.40539623809524]",28.741,0.016,40,2,176.47,19.96,False,1.38505,10:02
"[152.27110108333332, -26.18923375]",7.782,0.063,12,0,44.027,0.0,,,10:04
,0.0,0.0,0,0,0.0,0.0,,,10:06
,0.0,0.0,0,0,0.0,0.0,,,10:08
"[151.75177560000003, -26.525903399999997]",13.202,0.018,9,1,32.333,12.328,,,10:10
,0.0,0.0,0,0,0.0,0.0,,,10:12
"[151.8870435833333, -26.288128333333333]",9.567,0.042,11,1,49.268,9.565,,,10:14
"[151.88178049999996, -26.39940077777778]",16.555,0.021,18,0,63.681,0.0,,,10:16
"[152.22848161538462, -26.142312846153843]",11.218,0.033,13,0,44.759,0.0,,,10:18
"[151.985762, -26.26812221428571]",13.305,0.025,14,0,58.712,0.0,,,10:20
"[151.73494439130434, -26.26198447826087]",20.208,0.018,22,1,103.368,16.534,,,10:22
"[151.69346203703702, -26.295344962962965]",18.233,0.026,27,0,117.812,0.0,False,0.59431,10:24
"[151.71002614285717, -26.239878678571433]",14.341,0.043,17,11,95.368,124.673,False,0.18732,10:26
"[151.60964535000002, -26.26039945]",7.307,0.119,19,1,102.878,17.047,False,-1.56893,10:28
"[151.6052540526316, -26.255266105263154]",7.859,0.098,19,0,77.455,0.0,,,10:30
,0.0,0.0,0,0,0.0,0.0,,,10:32
"[151.66170175000002, -26.242622625]",12.027,0.035,16,0,86.472,0.0,,,10:34
"[151.59329889999998, -26.239385]",12.045,0.022,9,1,36.393,18.645,,,10:36
"[151.71551976470587, -26.162811999999995]",21.535,0.012,16,1,58.426,10.519,,,10:38
"[151.69567704347827, -26.15677134782609]",20.689,0.017,23,0,95.748,0.0,,,10:40
"[151.93772383333337, -26.112777055555554]",8.43,0.081,17,1,73.914,15.408,,,10:42
"[151.82034474999998, -26.153985374999994]",17.423,0.034,30,2,113.258,25.415,,,10:44
"[151.90005827272728, -26.118377272727276]",12.348,0.023,11,0,28.028,0.0,,,10:46
"[151.7095271, -26.122326166666664]",22.363,0.019,27,3,116.163,33.194,,,10:48
"[151.9132043888889, -26.11086672222222]",12.037,0.04,18,0,57.964,0.0,,,10:50
"[151.92324653333333, -26.089066000000003]",11.178,0.038,15,0,48.617,0.0,,,10:52
"[151.45053423529413, -26.084322823529412]",2.167,1.152,17,0,52.064,0.0,,,10:54
"[151.43018569565217, -26.071072869565224]",4.754,0.324,23,0,84.794,0.0,,,10:56
"[151.4374898297872, -26.057251042553197]",4.486,0.743,38,9,145.601,106.569,Jump_4,2.09449,10:58
"[151.4302557959184, -26.064945959183675]",4.832,0.668,46,3,160.869,42.835,Jump_4,0.14999,11:00
"[151.41708021951226, -26.066734926829273]",3.826,0.891,40,1,132.073,17.696,Jump_4,-0.76556,11:02
"[151.4450185757576, -26.047085757575758]",4.663,0.483,33,0,103.901,0.0,Jump_4,-0.68299,11:04
"[151.43970766666666, -26.040996416666673]",4.911,0.317,24,0,66.65,0.0,False,-0.68386,11:06
"[151.4460448275862, -26.02827855172413]",5.372,0.32,27,2,89.932,39.193,False,0.35605,11:08
"[151.42782637837837, -26.024298864864868]",5.454,0.396,37,0,107.596,0.0,False,1.21575,11:10
"[151.4193645217391, -26.025259739130437]",6.81,0.158,23,0,78.769,0.0,False,-1.70656,11:12
"[151.44929546666668, -26.01997443333333]",8.697,0.126,30,0,100.438,0.0,False,0.73259,11:14
"[151.4298116, -26.021766099999997]",7.965,0.151,30,0,133.23,0.0,False,0.0,11:16
"[151.53263784615382, -25.967619538461538]",11.786,0.03,12,1,51.561,19.234,,,11:18
"[151.47957494444447, -25.99374133333333]",8.015,0.089,18,0,78.227,0.0,,,11:20
"[151.4093552413793, -25.98581572413793]",5.664,0.288,21,8,87.715,179.145,,,11:22
,0.0,0.0,0,0,0.0,0.0,,,11:24
,0.0,0.0,0,0,0.0,0.0,,,11:26
,0.0,0.0,0,0,0.0,0.0,,,11:28
"[151.71677453846155, -25.859619307692302]",0.982,4.293,13,0,46.62,0.0,,,11:30
"[151.72216192307695, -25.867483307692304]",2.792,0.531,13,0,31.033,0.0,,,11:32
,0.0,0.0,0,0,0.0,0.0,,,11:34
,0.0,0.0,0,0,0.0,0.0,,,11:36
,0.0,0.0,0,0,0.0,0.0,,,11:38
,0.0,0.0,0,0,0.0,0.0,,,11:40
,0.0,0.0,0,0,0.0,0.0,,,11:42
,0.0,0.0,0,0,0.0,0.0,,,11:44
,0.0,0.0,0,0,0.0,0.0,,,11:46
,0.0,0.0,0,0,0.0,0.0,,,11:48
,0.0,0.0,0,0,0.0,0.0,,,11:50
,0.0,0.0,0,0,0.0,0.0,,,11:52
,0.0,0.0,0,0,0.0,0.0,,,11:54
,0.0,0.0,0,0,0.0,0.0,,,11:56
,0.0,0.0,0,0,0.0,0.0,,,11:58
,0.0,0.0,0,0,0.0,0.0,,,12:00
,0.0,0.0,0,0,0.0,0.0,,,12:02
,0.0,0.0,0,0,0.0,0.0,,,12:04
,0.0,0.0,0,0,0.0,0.0,,,12:06
,0.0,0.0,0,0,0.0,0.0,,,12:08
"[152.6679029230769, -26.911157692307693]",6.873,0.088,12,1,53.889,10.054,,,12:10
,0.0,0.0,0,0,0.0,0.0,,,12:12
,0.0,0.0,0,0,0.0,0.0,,,12:14
,0.0,0.0,0,0,0.0,0.0,,,12:16
,0.0,0.0,0,0,0.0,0.0,,,12:18
,0.0,0.0,0,0,0.0,0.0,,,12:20
"[152.81178646153847, -26.95030353846154]",11.317,0.032,13,0,59.488,0.0,,,12:22
,0.0,0.0,0,0,0.0,0.0,,,12:24
,0.0,0.0,0,0,0.0,0.0,,,12:26
