Coordinate,IC_num,CG_num,IC_amp,CG_amp,LJ,Sigma,Time
,0,0,0.0,0.0,,,02:36
,0,0,0.0,0.0,,,02:38
,0,0,0.0,0.0,,,02:40
,0,0,0.0,0.0,,,02:42
,0,0,0.0,0.0,,,02:44
,0,0,0.0,0.0,,,02:46
,0,0,0.0,0.0,,,02:48
,0,0,0.0,0.0,,,02:50
,0,0,0.0,0.0,,,02:52
,0,0,0.0,0.0,,,02:54
,0,0,0.0,0.0,,,02:56
,0,0,0.0,0.0,,,02:58
,0,0,0.0,0.0,,,03:00
,0,0,0.0,0.0,,,03:02
,0,0,0.0,0.0,,,03:04
,0,0,0.0,0.0,,,03:06
,0,0,0.0,0.0,,,03:08
,0,0,0.0,0.0,,,03:10
,0,0,0.0,0.0,,,03:12
,0,0,0.0,0.0,,,03:14
,0,0,0.0,0.0,,,03:16
,0,0,0.0,0.0,,,03:18
,0,0,0.0,0.0,,,03:20
,0,0,0.0,0.0,,,03:22
,0,0,0.0,0.0,,,03:24
,0,0,0.0,0.0,,,03:26
,0,0,0.0,0.0,,,03:28
,0,0,0.0,0.0,,,03:30
,0,0,0.0,0.0,,,03:32
,0,0,0.0,0.0,,,03:34
,0,0,0.0,0.0,,,03:36
,0,0,0.0,0.0,,,03:38
,0,0,0.0,0.0,,,03:40
,0,0,0.0,0.0,,,03:42
,0,0,0.0,0.0,,,03:44
,0,0,0.0,0.0,,,03:46
,0,0,0.0,0.0,,,03:48
,0,0,0.0,0.0,,,03:50
,0,0,0.0,0.0,,,03:52
,0,0,0.0,0.0,,,03:54
,0,0,0.0,0.0,,,03:56
,0,0,0.0,0.0,,,03:58
,0,0,0.0,0.0,,,04:00
,0,0,0.0,0.0,,,04:02
,0,0,0.0,0.0,,,04:04
,0,0,0.0,0.0,,,04:06
,0,0,0.0,0.0,,,04:08
,0,0,0.0,0.0,,,04:10
,0,0,0.0,0.0,,,04:12
,0,0,0.0,0.0,,,04:14
,0,0,0.0,0.0,,,04:16
,0,0,0.0,0.0,,,04:18
,0,0,0.0,0.0,,,04:20
,0,0,0.0,0.0,,,04:22
,0,0,0.0,0.0,,,04:24
,0,0,0.0,0.0,,,04:26
,0,0,0.0,0.0,,,04:28
,0,0,0.0,0.0,,,04:30
,0,0,0.0,0.0,,,04:32
,0,0,0.0,0.0,,,04:34
,0,0,0.0,0.0,,,04:36
,0,0,0.0,0.0,,,04:38
,0,0,0.0,0.0,,,04:40
,0,0,0.0,0.0,,,04:42
,0,0,0.0,0.0,,,04:44
,0,0,0.0,0.0,,,04:46
,0,0,0.0,0.0,,,04:48
,0,0,0.0,0.0,,,04:50
,0,0,0.0,0.0,,,04:52
,0,0,0.0,0.0,,,04:54
,0,0,0.0,0.0,,,04:56
,0,0,0.0,0.0,,,04:58
,0,0,0.0,0.0,,,05:00
,0,0,0.0,0.0,,,05:02
,0,0,0.0,0.0,,,05:04
,0,0,0.0,0.0,,,05:06
,0,0,0.0,0.0,,,05:08
,0,0,0.0,0.0,,,05:10
,0,0,0.0,0.0,,,05:12
,0,0,0.0,0.0,,,05:14
,0,0,0.0,0.0,,,05:16
,0,0,0.0,0.0,,,05:18
,0,0,0.0,0.0,,,05:20
,0,0,0.0,0.0,,,05:22
,0,0,0.0,0.0,,,05:24
,0,0,0.0,0.0,,,05:26
,0,0,0.0,0.0,,,05:28
,0,0,0.0,0.0,,,05:30
,0,0,0.0,0.0,,,05:32
,0,0,0.0,0.0,,,05:34
,0,0,0.0,0.0,,,05:36
,0,0,0.0,0.0,,,05:38
,0,0,0.0,0.0,,,05:40
,0,0,0.0,0.0,,,05:42
,0,0,0.0,0.0,,,05:44
,0,0,0.0,0.0,,,05:46
,0,0,0.0,0.0,,,05:48
,0,0,0.0,0.0,,,05:50
,0,0,0.0,0.0,,,05:52
,0,0,0.0,0.0,,,05:54
,0,0,0.0,0.0,,,05:56
,0,0,0.0,0.0,,,05:58
,0,0,0.0,0.0,,,06:00
,0,0,0.0,0.0,,,06:02
,0,0,0.0,0.0,,,06:04
,0,0,0.0,0.0,,,06:06
,0,0,0.0,0.0,,,06:08
,0,0,0.0,0.0,,,06:10
,0,0,0.0,0.0,,,06:12
,0,0,0.0,0.0,,,06:14
,0,0,0.0,0.0,,,06:16
,0,0,0.0,0.0,,,06:18
,0,0,0.0,0.0,,,06:20
,0,0,0.0,0.0,,,06:22
,0,0,0.0,0.0,,,06:24
,0,0,0.0,0.0,,,06:26
,0,0,0.0,0.0,,,06:28
,0,0,0.0,0.0,,,06:30
,0,0,0.0,0.0,,,06:32
,0,0,0.0,0.0,,,06:34
,0,0,0.0,0.0,,,06:36
,0,0,0.0,0.0,,,06:38
,0,0,0.0,0.0,,,06:40
,0,0,0.0,0.0,,,06:42
,0,0,0.0,0.0,,,06:44
,0,0,0.0,0.0,,,06:46
,0,0,0.0,0.0,,,06:48
,0,0,0.0,0.0,,,06:50
,0,0,0.0,0.0,,,06:52
,0,0,0.0,0.0,,,06:54
,0,0,0.0,0.0,,,06:56
,0,0,0.0,0.0,,,06:58
,0,0,0.0,0.0,,,07:00
,0,0,0.0,0.0,,,07:02
,0,0,0.0,0.0,,,07:04
,0,0,0.0,0.0,,,07:06
,0,0,0.0,0.0,,,07:08
,0,0,0.0,0.0,,,07:10
,0,0,0.0,0.0,,,07:12
,0,0,0.0,0.0,,,07:14
,0,0,0.0,0.0,,,07:16
,0,0,0.0,0.0,,,07:18
,0,0,0.0,0.0,,,07:20
,0,0,0.0,0.0,,,07:22
,0,0,0.0,0.0,,,07:24
,0,0,0.0,0.0,,,07:26
,0,0,0.0,0.0,,,07:28
,0,0,0.0,0.0,,,07:30
,0,0,0.0,0.0,,,07:32
,0,0,0.0,0.0,,,07:34
,0,0,0.0,0.0,,,07:36
,0,0,0.0,0.0,,,07:38
,0,0,0.0,0.0,,,07:40
,0,0,0.0,0.0,,,07:42
,0,0,0.0,0.0,,,07:44
,0,0,0.0,0.0,,,07:46
,0,0,0.0,0.0,,,07:48
,0,0,0.0,0.0,,,07:50
,0,0,0.0,0.0,,,07:52
,0,0,0.0,0.0,,,07:54
,0,0,0.0,0.0,,,07:56
,0,0,0.0,0.0,,,07:58
,0,0,0.0,0.0,,,08:00
,0,0,0.0,0.0,,,08:02
,0,0,0.0,0.0,,,08:04
,0,0,0.0,0.0,,,08:06
,0,0,0.0,0.0,,,08:08
,0,0,0.0,0.0,,,08:10
,0,0,0.0,0.0,,,08:12
,0,0,0.0,0.0,,,08:14
,0,0,0.0,0.0,,,08:16
,0,0,0.0,0.0,,,08:18
,0,0,0.0,0.0,,,08:20
,0,0,0.0,0.0,,,08:22
,0,0,0.0,0.0,,,08:24
,0,0,0.0,0.0,,,08:26
,0,0,0.0,0.0,,,08:28
,0,0,0.0,0.0,,,08:30
,0,0,0.0,0.0,,,08:32
,0,0,0.0,0.0,,,08:34
,0,0,0.0,0.0,,,08:36
,0,0,0.0,0.0,,,08:38
,0,0,0.0,0.0,,,08:40
,0,0,0.0,0.0,,,08:42
,0,0,0.0,0.0,,,08:44
,0,0,0.0,0.0,,,08:46
,0,0,0.0,0.0,,,08:48
,0,0,0.0,0.0,,,08:50
,0,0,0.0,0.0,,,08:52
,0,0,0.0,0.0,,,08:54
"[151.1225569090909, -27.987831727272724]",10,1,33.92699999999999,9.91,,,08:56
"[151.12802920000001, -27.985659199999997]",9,1,38.995,8.194,,,08:58
"[151.7663607222222, -27.63808433333333]",16,2,71.536,24.894,,,09:00
"[151.7443155833333, -27.593386749999997]",9,3,37.108,39.337,,,09:02
"[151.75776019047618, -27.573837523809527]",15,6,62.63999999999999,110.029,,,09:04
"[151.7738154117647, -27.588704176470593]",15,2,57.391,14.951,,,09:06
"[151.78313096, -27.59954428]",23,2,79.27499999999999,15.624,,,09:08
"[151.77509383333333, -27.580991833333332]",11,1,58.206,4.523,,,09:10
"[151.1703867857143, -27.92782442857143]",13,1,61.037,23.481,,,09:12
"[151.17370904166663, -27.904994833333333]",18,6,81.23599999999999,64.502,,,09:14
"[151.16889135294116, -27.92742423529412]",15,2,98.241,21.648,,,09:16
"[151.20671747058825, -27.93100194117647]",13,4,51.675,58.772000000000006,,,09:18
"[151.1846864, -27.920419300000002]",10,0,41.271,0.0,,,09:20
"[151.18958015384612, -27.92809553846154]",12,1,51.322,7.847,,,09:22
"[151.2157238214286, -27.89819707142857]",14,14,47.552,237.36300000000003,,,09:24
"[151.17725062499997, -27.8909561875]",11,5,60.615,67.296,,,09:26
"[151.21808752941178, -27.890674705882354]",14,3,55.931,34.751999999999995,,,09:28
"[151.174394125, -27.8872836875]",16,0,64.115,0.0,,,09:30
"[151.2014059310345, -27.883958000000003]",26,3,100.203,41.651,,,09:32
"[151.18611368749998, -27.8942016875]",16,0,65.173,0.0,,,09:34
"[151.19340363157895, -27.879612052631572]",17,2,72.619,42.009,,,09:36
"[151.20306214285716, -27.876773999999994]",14,0,55.271,0.0,,,09:38
"[151.18995675, -27.856366416666663]",11,1,48.229,9.871,,,09:40
"[151.23354693333332, -27.842207200000008]",14,1,51.92700000000001,12.184,,,09:42
"[151.2620549, -27.833509900000003]",10,0,37.648,0.0,,,09:44
"[151.32349846153846, -27.85140807692307]",13,0,50.794,0.0,,,09:46
"[151.2029225, -27.81312983333333]",10,2,40.853,42.623,,,09:48
"[151.2837523888889, -27.82822172222222]",14,4,83.602,38.507,,,09:50
,0,0,0.0,0.0,,,09:52
"[151.67800269999998, -26.5658089]",10,0,42.346,0.0,,,09:54
"[152.009307, -26.440070911764703]",32,2,159.55499999999998,30.536,,,09:56
"[152.0862014090909, -26.396616431818174]",36,8,158.08400000000006,94.565,False,0.6492958957227135,09:58
"[152.20831125, -26.269122950000003]",18,2,72.579,19.617,False,-1.572967515279229,10:00
"[151.99839523809518, -26.40539623809524]",40,2,176.47,19.96,False,1.0750269315388832,10:02
"[152.27110108333332, -26.18923375]",12,0,44.027,0.0,,,10:04
,0,0,0.0,0.0,,,10:06
,0,0,0.0,0.0,,,10:08
"[151.75177560000003, -26.525903399999997]",9,1,32.333,12.328,,,10:10
,0,0,0.0,0.0,,,10:12
"[151.8870435833333, -26.288128333333333]",11,1,49.26800000000001,9.565,,,10:14
"[151.88178049999996, -26.39940077777778]",18,0,63.681,0.0,,,10:16
"[152.22848161538462, -26.142312846153843]",13,0,44.759,0.0,,,10:18
"[151.985762, -26.26812221428571]",14,0,58.712,0.0,,,10:20
"[151.73494439130434, -26.26198447826087]",22,1,103.36800000000002,16.534,,,10:22
"[151.69346203703702, -26.295344962962965]",27,0,117.81199999999998,0.0,False,0.5943070612084358,10:24
"[151.71002614285717, -26.239878678571433]",17,11,95.368,124.673,False,0.1873171623163388,10:26
"[151.60964535000002, -26.26039945]",19,1,102.878,17.047,False,-1.5689290811054724,10:28
"[151.6052540526316, -26.255266105263154]",19,0,77.455,0.0,,,10:30
,0,0,0.0,0.0,,,10:32
"[151.66170175000002, -26.242622625]",16,0,86.47200000000001,0.0,,,10:34
"[151.59329889999998, -26.239385]",9,1,36.393,18.645,,,10:36
"[151.71551976470587, -26.162811999999995]",16,1,58.426,10.519,,,10:38
"[151.69567704347827, -26.15677134782609]",23,0,95.748,0.0,,,10:40
"[151.93772383333337, -26.112777055555554]",17,1,73.91400000000002,15.408,,,10:42
"[151.82034474999998, -26.153985374999994]",30,2,113.25799999999998,25.415,,,10:44
"[151.90005827272728, -26.118377272727276]",11,0,28.028,0.0,,,10:46
"[151.7095271, -26.122326166666664]",27,3,116.163,33.194,,,10:48
"[151.9132043888889, -26.11086672222222]",18,0,57.964000000000006,0.0,,,10:50
"[151.92324653333333, -26.089066000000003]",15,0,48.617,0.0,,,10:52
"[151.45053423529413, -26.084322823529412]",17,0,52.064,0.0,,,10:54
"[151.43018569565217, -26.071072869565224]",23,0,84.79400000000001,0.0,,,10:56
"[151.4374898297872, -26.057251042553197]",38,9,145.601,106.569,True,2.0944928332377715,10:58
"[151.4302557959184, -26.064945959183675]",46,3,160.86899999999997,42.83500000000001,False,0.1499906258788147,11:00
"[151.41708021951226, -26.066734926829273]",40,1,132.07299999999998,17.696,False,-0.7655590023509528,11:02
"[151.4450185757576, -26.047085757575758]",33,0,103.90099999999998,0.0,False,-0.6829877767625107,11:04
"[151.43970766666666, -26.040996416666673]",24,0,66.65,0.0,False,-0.6838621472852606,11:06
"[151.4460448275862, -26.02827855172413]",27,2,89.932,39.193,False,0.35605455743492814,11:08
"[151.42782637837837, -26.024298864864868]",37,0,107.59599999999998,0.0,False,1.2157549285071299,11:10
"[151.4193645217391, -26.025259739130437]",23,0,78.76899999999999,0.0,False,-1.706555840879118,11:12
"[151.44929546666668, -26.01997443333333]",30,0,100.438,0.0,False,0.7325928087547758,11:14
"[151.4298116, -26.021766099999997]",30,0,133.23,0.0,False,0.0,11:16
"[151.53263784615382, -25.967619538461538]",12,1,51.561,19.234,,,11:18
"[151.47957494444447, -25.99374133333333]",18,0,78.22700000000002,0.0,,,11:20
"[151.4093552413793, -25.98581572413793]",21,8,87.71499999999999,179.145,,,11:22
,0,0,0.0,0.0,,,11:24
,0,0,0.0,0.0,,,11:26
,0,0,0.0,0.0,,,11:28
"[151.71677453846155, -25.859619307692302]",13,0,46.620000000000005,0.0,,,11:30
"[151.72216192307695, -25.867483307692304]",13,0,31.033000000000005,0.0,,,11:32
,0,0,0.0,0.0,,,11:34
,0,0,0.0,0.0,,,11:36
,0,0,0.0,0.0,,,11:38
,0,0,0.0,0.0,,,11:40
,0,0,0.0,0.0,,,11:42
,0,0,0.0,0.0,,,11:44
,0,0,0.0,0.0,,,11:46
,0,0,0.0,0.0,,,11:48
,0,0,0.0,0.0,,,11:50
,0,0,0.0,0.0,,,11:52
,0,0,0.0,0.0,,,11:54
,0,0,0.0,0.0,,,11:56
,0,0,0.0,0.0,,,11:58
,0,0,0.0,0.0,,,12:00
,0,0,0.0,0.0,,,12:02
,0,0,0.0,0.0,,,12:04
,0,0,0.0,0.0,,,12:06
,0,0,0.0,0.0,,,12:08
"[152.6679029230769, -26.911157692307693]",12,1,53.889,10.054,,,12:10
,0,0,0.0,0.0,,,12:12
,0,0,0.0,0.0,,,12:14
,0,0,0.0,0.0,,,12:16
,0,0,0.0,0.0,,,12:18
,0,0,0.0,0.0,,,12:20
"[152.81178646153847, -26.95030353846154]",13,0,59.48800000000001,0.0,,,12:22
,0,0,0.0,0.0,,,12:24
,0,0,0.0,0.0,,,12:26
,0,0,0.0,0.0,,,12:28
,0,0,0.0,0.0,,,12:30
,0,0,0.0,0.0,,,12:32
,0,0,0.0,0.0,,,12:34
,0,0,0.0,0.0,,,12:36
,0,0,0.0,0.0,,,12:38
,0,0,0.0,0.0,,,12:40
,0,0,0.0,0.0,,,12:42
,0,0,0.0,0.0,,,12:44
,0,0,0.0,0.0,,,12:46
,0,0,0.0,0.0,,,12:48
,0,0,0.0,0.0,,,12:50
,0,0,0.0,0.0,,,12:52
,0,0,0.0,0.0,,,12:54
,0,0,0.0,0.0,,,12:56
,0,0,0.0,0.0,,,12:58
,0,0,0.0,0.0,,,13:00
,0,0,0.0,0.0,,,13:02
,0,0,0.0,0.0,,,13:04
,0,0,0.0,0.0,,,13:06
,0,0,0.0,0.0,,,13:08
,0,0,0.0,0.0,,,13:10
,0,0,0.0,0.0,,,13:12
,0,0,0.0,0.0,,,13:14
,0,0,0.0,0.0,,,13:16
,0,0,0.0,0.0,,,13:18
,0,0,0.0,0.0,,,13:20
,0,0,0.0,0.0,,,13:22
,0,0,0.0,0.0,,,13:24
,0,0,0.0,0.0,,,13:26
,0,0,0.0,0.0,,,13:28
,0,0,0.0,0.0,,,13:30
,0,0,0.0,0.0,,,13:32
,0,0,0.0,0.0,,,13:34
,0,0,0.0,0.0,,,13:36
,0,0,0.0,0.0,,,13:38
,0,0,0.0,0.0,,,13:40
,0,0,0.0,0.0,,,13:42
,0,0,0.0,0.0,,,13:44
,0,0,0.0,0.0,,,13:46
,0,0,0.0,0.0,,,13:48
,0,0,0.0,0.0,,,13:50
,0,0,0.0,0.0,,,13:52
,0,0,0.0,0.0,,,13:54
,0,0,0.0,0.0,,,13:56
,0,0,0.0,0.0,,,13:58
,0,0,0.0,0.0,,,14:00
,0,0,0.0,0.0,,,14:02
,0,0,0.0,0.0,,,14:04
,0,0,0.0,0.0,,,14:06
,0,0,0.0,0.0,,,14:08
,0,0,0.0,0.0,,,14:10
,0,0,0.0,0.0,,,14:12
,0,0,0.0,0.0,,,14:14
,0,0,0.0,0.0,,,14:16
,0,0,0.0,0.0,,,14:18
,0,0,0.0,0.0,,,14:20
,0,0,0.0,0.0,,,14:22
,0,0,0.0,0.0,,,14:24
,0,0,0.0,0.0,,,14:26
,0,0,0.0,0.0,,,14:28
,0,0,0.0,0.0,,,14:30
"[153.3334552, -26.7061688]",10,0,40.368,0.0,,,14:32
,0,0,0.0,0.0,,,14:34
,0,0,0.0,0.0,,,14:36
,0,0,0.0,0.0,,,14:38
"[153.33655418181817, -26.702920272727273]",10,1,47.141000000000005,13.362,,,14:40
"[153.3298446, -26.705713299999996]",8,2,22.824,14.326,,,14:42
,0,0,0.0,0.0,,,14:44
,0,0,0.0,0.0,,,14:46
,0,0,0.0,0.0,,,14:48
,0,0,0.0,0.0,,,14:50
,0,0,0.0,0.0,,,14:52
,0,0,0.0,0.0,,,14:54
,0,0,0.0,0.0,,,14:56
,0,0,0.0,0.0,,,14:58
,0,0,0.0,0.0,,,15:00
,0,0,0.0,0.0,,,15:02
,0,0,0.0,0.0,,,15:04
,0,0,0.0,0.0,,,15:06
,0,0,0.0,0.0,,,15:08
,0,0,0.0,0.0,,,15:10
,0,0,0.0,0.0,,,15:12
,0,0,0.0,0.0,,,15:14
,0,0,0.0,0.0,,,15:16
,0,0,0.0,0.0,,,15:18
,0,0,0.0,0.0,,,15:20
,0,0,0.0,0.0,,,15:22
,0,0,0.0,0.0,,,15:24
,0,0,0.0,0.0,,,15:26
,0,0,0.0,0.0,,,15:28
,0,0,0.0,0.0,,,15:30
,0,0,0.0,0.0,,,15:32
,0,0,0.0,0.0,,,15:34
,0,0,0.0,0.0,,,15:36
,0,0,0.0,0.0,,,15:38
,0,0,0.0,0.0,,,15:40
,0,0,0.0,0.0,,,15:42
,0,0,0.0,0.0,,,15:44
,0,0,0.0,0.0,,,15:46
,0,0,0.0,0.0,,,15:48
"[153.64610908333333, -26.65554958333333]",9,3,35.039,68.281,,,15:50
,0,0,0.0,0.0,,,15:52
,0,0,0.0,0.0,,,15:54
,0,0,0.0,0.0,,,15:56
,0,0,0.0,0.0,,,15:58
,0,0,0.0,0.0,,,16:00
,0,0,0.0,0.0,,,16:02
,0,0,0.0,0.0,,,16:04
,0,0,0.0,0.0,,,16:06
,0,0,0.0,0.0,,,16:08
,0,0,0.0,0.0,,,16:10
,0,0,0.0,0.0,,,16:12
,0,0,0.0,0.0,,,16:14
,0,0,0.0,0.0,,,16:16
,0,0,0.0,0.0,,,16:18
,0,0,0.0,0.0,,,16:20
,0,0,0.0,0.0,,,16:22
,0,0,0.0,0.0,,,16:24
,0,0,0.0,0.0,,,16:26
,0,0,0.0,0.0,,,16:28
,0,0,0.0,0.0,,,16:30
,0,0,0.0,0.0,,,16:32
,0,0,0.0,0.0,,,16:34
,0,0,0.0,0.0,,,16:36
,0,0,0.0,0.0,,,16:38
,0,0,0.0,0.0,,,16:40
,0,0,0.0,0.0,,,16:42
,0,0,0.0,0.0,,,16:44
,0,0,0.0,0.0,,,16:46
,0,0,0.0,0.0,,,16:48
,0,0,0.0,0.0,,,16:50
,0,0,0.0,0.0,,,16:52
,0,0,0.0,0.0,,,16:54
,0,0,0.0,0.0,,,16:56
,0,0,0.0,0.0,,,16:58
,0,0,0.0,0.0,,,17:00
,0,0,0.0,0.0,,,17:02
,0,0,0.0,0.0,,,17:04
,0,0,0.0,0.0,,,17:06
,0,0,0.0,0.0,,,17:08
,0,0,0.0,0.0,,,17:10
,0,0,0.0,0.0,,,17:12
,0,0,0.0,0.0,,,17:14
,0,0,0.0,0.0,,,17:16
,0,0,0.0,0.0,,,17:18
,0,0,0.0,0.0,,,17:20
,0,0,0.0,0.0,,,17:22
,0,0,0.0,0.0,,,17:24
,0,0,0.0,0.0,,,17:26
,0,0,0.0,0.0,,,17:28
,0,0,0.0,0.0,,,17:30
,0,0,0.0,0.0,,,17:32
,0,0,0.0,0.0,,,17:34
,0,0,0.0,0.0,,,17:36
,0,0,0.0,0.0,,,17:38
,0,0,0.0,0.0,,,17:40
,0,0,0.0,0.0,,,17:42
,0,0,0.0,0.0,,,17:44
,0,0,0.0,0.0,,,17:46
,0,0,0.0,0.0,,,17:48
,0,0,0.0,0.0,,,17:50
,0,0,0.0,0.0,,,17:52
,0,0,0.0,0.0,,,17:54
,0,0,0.0,0.0,,,17:56
,0,0,0.0,0.0,,,17:58
,0,0,0.0,0.0,,,18:00
,0,0,0.0,0.0,,,18:02
,0,0,0.0,0.0,,,18:04
,0,0,0.0,0.0,,,18:06
,0,0,0.0,0.0,,,18:08
,0,0,0.0,0.0,,,18:10
,0,0,0.0,0.0,,,18:12
,0,0,0.0,0.0,,,18:14
,0,0,0.0,0.0,,,18:16
,0,0,0.0,0.0,,,18:18
,0,0,0.0,0.0,,,18:20
,0,0,0.0,0.0,,,18:22
,0,0,0.0,0.0,,,18:24
,0,0,0.0,0.0,,,18:26
,0,0,0.0,0.0,,,18:28
,0,0,0.0,0.0,,,18:30
,0,0,0.0,0.0,,,18:32
,0,0,0.0,0.0,,,18:34
,0,0,0.0,0.0,,,18:36
,0,0,0.0,0.0,,,18:38
,0,0,0.0,0.0,,,18:40
,0,0,0.0,0.0,,,18:42
,0,0,0.0,0.0,,,18:44
,0,0,0.0,0.0,,,18:46
,0,0,0.0,0.0,,,18:48
,0,0,0.0,0.0,,,18:50
,0,0,0.0,0.0,,,18:52
,0,0,0.0,0.0,,,18:54
,0,0,0.0,0.0,,,18:56
,0,0,0.0,0.0,,,18:58
,0,0,0.0,0.0,,,19:00
,0,0,0.0,0.0,,,19:02
,0,0,0.0,0.0,,,19:04
,0,0,0.0,0.0,,,19:06
,0,0,0.0,0.0,,,19:08
,0,0,0.0,0.0,,,19:10
,0,0,0.0,0.0,,,19:12
,0,0,0.0,0.0,,,19:14
,0,0,0.0,0.0,,,19:16
,0,0,0.0,0.0,,,19:18
,0,0,0.0,0.0,,,19:20
,0,0,0.0,0.0,,,19:22
,0,0,0.0,0.0,,,19:24
,0,0,0.0,0.0,,,19:26
,0,0,0.0,0.0,,,19:28
,0,0,0.0,0.0,,,19:30
,0,0,0.0,0.0,,,19:32
,0,0,0.0,0.0,,,19:34
,0,0,0.0,0.0,,,19:36
,0,0,0.0,0.0,,,19:38
,0,0,0.0,0.0,,,19:40
,0,0,0.0,0.0,,,19:42
,0,0,0.0,0.0,,,19:44
,0,0,0.0,0.0,,,19:46
,0,0,0.0,0.0,,,19:48
,0,0,0.0,0.0,,,19:50
,0,0,0.0,0.0,,,19:52
,0,0,0.0,0.0,,,19:54
,0,0,0.0,0.0,,,19:56
,0,0,0.0,0.0,,,19:58
,0,0,0.0,0.0,,,20:00
,0,0,0.0,0.0,,,20:02
,0,0,0.0,0.0,,,20:04
,0,0,0.0,0.0,,,20:06
,0,0,0.0,0.0,,,20:08
,0,0,0.0,0.0,,,20:10
,0,0,0.0,0.0,,,20:12
,0,0,0.0,0.0,,,20:14
,0,0,0.0,0.0,,,20:16
,0,0,0.0,0.0,,,20:18
,0,0,0.0,0.0,,,20:20
,0,0,0.0,0.0,,,20:22
,0,0,0.0,0.0,,,20:24
,0,0,0.0,0.0,,,20:26
,0,0,0.0,0.0,,,20:28
,0,0,0.0,0.0,,,20:30
,0,0,0.0,0.0,,,20:32
,0,0,0.0,0.0,,,20:34
,0,0,0.0,0.0,,,20:36
,0,0,0.0,0.0,,,20:38
,0,0,0.0,0.0,,,20:40
,0,0,0.0,0.0,,,20:42
,0,0,0.0,0.0,,,20:44
,0,0,0.0,0.0,,,20:46
,0,0,0.0,0.0,,,20:48
,0,0,0.0,0.0,,,20:50
,0,0,0.0,0.0,,,20:52
,0,0,0.0,0.0,,,20:54
,0,0,0.0,0.0,,,20:56
,0,0,0.0,0.0,,,20:58
,0,0,0.0,0.0,,,21:00
,0,0,0.0,0.0,,,21:02
,0,0,0.0,0.0,,,21:04
,0,0,0.0,0.0,,,21:06
,0,0,0.0,0.0,,,21:08
,0,0,0.0,0.0,,,21:10
,0,0,0.0,0.0,,,21:12
,0,0,0.0,0.0,,,21:14
,0,0,0.0,0.0,,,21:16
,0,0,0.0,0.0,,,21:18
,0,0,0.0,0.0,,,21:20
,0,0,0.0,0.0,,,21:22
,0,0,0.0,0.0,,,21:24
,0,0,0.0,0.0,,,21:26
