0,1,2
0,0,0
0,0,0
0,0,0
0,0,0
24,0,0
25,0,0
27,0,0
27,0,0
42,0,0
42,0,0
41,0,0
61,0,0
42,0,0
26,0,0
39,0,0
22,0,0
0,0,0
23,0,0
37,0,0
31,0,0
51,0,0
51,0,0
42,0,0
48,0,0
76,0,0
81,0,0
103,0,0
137,0,0
133,0,0
96,0,0
127,0,0
159,0,0
175,0,0
200,0,0
246,0,0
293,0,0
295,0,0
245,0,0
159,0,0
146,0,0
131,0,0
132,0,0
187,0,0
220,0,0
182,0,0
185,0,0
174,0,0
230,0,0
263,0,0
209,0,0
238,0,0
230,0,0
176,0,0
189,0,0
257,0,0
208,0,0
193,0,0
147,0,0
166,0,0
137,0,0
131,0,0
80,0,0
104,0,0
105,0,0
142,0,0
157,0,0
140,0,0
170,0,0
169,0,0
162,0,0
187,0,0
166,0,0
180,0,0
168,0,0
193,0,0
188,0,0
142,0,0
197,0,0
243,0,0
177,0,0
180,0,0
211,0,0
208,0,0
267,0,0
244,0,0
264,0,0
239,0,0
187,0,0
175,0,0
190,0,0
174,0,0
179,0,0
125,0,0
100,0,0
94,0,0
97,0,0
117,0,0
188,0,0
173,0,0
138,0,0
141,0,0
148,0,0
140,0,0
185,0,0
208,0,0
257,0,0
278,0,0
217,0,0
213,0,0
187,0,0
266,0,0
210,0,0
248,0,0
213,0,0
209,0,0
184,0,0
174,0,0
160,0,0
114,0,0
121,0,0
126,0,0
129,0,0
105,0,0
118,0,0
90,0,0
72,0,0
61,0,0
89,0,0
83,0,0
63,0,0
72,0,0
83,0,0
113,0,0
97,0,0
83,0,0
77,0,0
66,0,0
64,0,0
82,0,0
81,0,0
82,0,0
90,0,0
57,0,0
74,0,0
63,0,0
55,0,0
34,0,0
30,0,0
27,0,0
37,0,0
34,0,0
51,0,0
30,0,0
61,0,0
41,0,0
42,0,0
27,0,0
24,0,0
24,0,0
28,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,33,0
0,0,0
0,0,0
0,0,0
0,30,0
0,37,0
0,0,0
0,42,0
0,28,0
0,24,0
0,32,0
0,25,20
0,0,27
0,0,28
0,26,29
0,40,0
0,22,22
0,20,0
0,44,24
0,0,28
0,0,20
0,0,25
0,46,0
0,44,26
0,47,22
0,0,49
0,0,57
0,0,45
0,0,79
0,0,57
0,0,71
0,0,59
0,23,55
0,38,26
0,0,0
0,0,36
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,21
0,0,0
0,0,0
0,0,29
0,0,24
0,0,0
0,0,0
0,0,0
0,0,0
0,0,23
0,0,0
30,0,0
20,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
