0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
37,37,37,37,37,37,107,0,0,0,107,37,37,107,37,244,37,244,37,37,107,51,29,244,244,311,311,244,0,127,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,63,63,63,63,83,0,0,0,83,63,63,83,63,217,63,217,63,63,83,63,62,217,217,343,343,217,0,121,64,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,38,38,38,38,114,0,0,0,114,38,38,114,38,252,38,252,38,38,114,71,68,252,252,173,173,252,0,172,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,50,50,50,50,111,0,0,0,111,50,50,111,50,221,50,221,50,50,111,96,76,221,221,312,312,221,0,162,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,145,0,0,0,145,32,32,145,32,218,32,218,32,32,145,96,101,218,218,327,327,218,0,202,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,67,67,67,67,154,0,0,0,154,67,67,154,67,228,67,228,67,67,154,141,83,228,228,112,112,228,0,244,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,46,46,46,46,127,0,0,0,127,46,46,127,46,170,46,170,46,46,127,106,101,170,170,259,259,170,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,154,0,0,0,154,29,29,154,29,195,29,195,29,29,154,75,89,195,195,429,429,195,0,319,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,67,67,67,67,169,0,0,0,169,67,67,169,67,183,67,183,67,67,169,48,101,183,183,384,384,183,0,271,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,49,49,49,49,49,101,0,0,0,101,49,49,101,49,140,49,140,49,49,101,48,61,140,140,267,267,140,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,36,36,36,36,36,50,0,0,0,50,36,36,50,36,134,36,134,36,36,50,48,61,134,134,38,38,134,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,53,53,53,53,53,108,0,0,0,108,53,53,108,53,184,53,184,53,53,108,48,81,184,184,272,272,184,0,341,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,85,85,85,85,85,98,0,0,0,98,85,85,98,85,143,85,143,85,85,98,73,56,143,143,52,52,143,0,363,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,89,89,89,89,113,0,0,0,113,89,89,113,89,187,89,187,89,89,113,95,48,187,187,38,38,187,0,340,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,103,103,103,103,111,0,0,0,111,103,103,111,103,179,103,179,103,103,111,99,24,179,179,63,63,179,0,347,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,78,78,78,78,103,0,0,0,103,78,78,103,78,167,78,167,78,78,103,99,42,167,167,33,33,167,0,303,24,167,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,33,33,33,33,33,30,0,0,0,30,33,33,30,33,101,33,101,33,33,30,64,24,101,101,22,22,101,0,210,34,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,90,90,90,90,27,0,0,0,27,90,90,27,90,127,90,127,90,90,27,95,46,127,127,24,24,127,0,335,45,127,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,93,93,93,93,77,0,0,0,77,93,93,77,93,202,93,202,93,93,77,119,77,202,202,24,24,202,0,323,43,202,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,48,48,48,48,78,0,0,0,78,48,48,78,48,186,48,186,48,48,78,135,78,186,186,207,207,186,0,193,44,186,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,62,62,62,62,31,0,0,0,31,62,62,31,62,193,62,193,62,62,31,149,31,193,193,190,190,193,0,294,28,193,36,46,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,83,83,83,83,76,0,0,0,76,83,83,76,83,137,83,137,83,83,76,121,76,137,137,127,127,137,0,141,34,137,43,62,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,100,100,100,100,48,0,0,0,48,100,100,48,100,161,100,161,100,100,48,109,48,161,161,131,131,161,0,113,27,161,41,57,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,27,27,27,27,21,0,0,0,21,27,27,21,27,31,27,31,27,27,21,42,21,31,31,34,34,31,0,58,21,31,20,32,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,48,48,48,48,28,0,0,0,28,48,48,28,48,45,48,45,48,48,28,80,28,45,45,135,135,45,0,90,28,45,0,48,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,99,99,99,99,99,37,0,0,0,37,99,99,37,99,125,99,125,99,99,37,78,37,125,125,261,261,125,0,211,37,125,66,47,21,69,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,67,67,67,67,37,0,0,0,37,67,67,37,67,73,67,73,67,67,37,112,37,73,73,383,383,73,0,195,37,73,41,50,35,103,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,61,61,61,61,30,0,0,0,30,61,61,30,61,83,61,83,61,61,30,130,30,83,83,409,409,83,0,178,30,83,49,59,20,64,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,95,95,95,95,44,0,0,0,44,95,95,44,95,98,95,98,95,95,44,121,44,98,98,488,488,98,0,79,44,98,53,31,34,50,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,87,87,87,87,41,0,0,0,41,87,87,41,87,163,87,163,87,87,41,93,41,163,163,462,462,163,0,190,41,163,55,50,28,77,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,77,77,77,77,45,0,0,0,45,77,77,45,77,116,77,116,77,77,45,95,45,116,116,623,623,116,0,139,45,116,70,29,36,49,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,59,59,59,59,59,46,0,0,0,46,59,59,46,59,156,59,156,59,59,46,72,46,156,156,534,534,156,0,85,46,156,79,27,44,63,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,61,61,61,61,31,0,0,0,31,61,61,31,61,131,61,131,61,61,31,53,31,131,131,648,648,131,0,170,31,131,36,20,31,56,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,51,51,51,51,42,0,0,0,42,51,51,42,51,72,51,72,51,51,42,72,42,72,72,573,573,72,0,98,42,72,53,0,51,117,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,58,58,58,58,21,0,0,0,21,58,58,21,58,125,58,125,58,58,21,74,21,125,125,595,595,125,0,105,21,125,24,23,78,106,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,42,42,42,42,36,0,0,0,36,42,42,36,42,98,42,98,42,42,36,97,36,98,98,796,796,98,0,94,36,98,0,0,58,796,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,38,38,38,38,36,0,0,0,36,38,38,36,38,54,38,54,38,38,36,128,36,54,54,950,950,54,0,120,36,54,23,38,73,950,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,39,39,39,39,27,0,0,0,27,39,39,27,39,73,39,73,39,39,27,87,27,73,73,950,950,73,0,102,27,73,43,39,68,950,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,42,42,42,42,33,0,0,0,33,42,42,33,42,172,42,172,42,42,33,88,33,172,172,662,662,172,0,114,33,172,22,42,85,662,85,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,28,0,0,0,28,0,0,28,0,105,0,105,0,0,28,87,28,105,105,694,694,105,0,127,28,105,37,0,82,694,82,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,48,48,48,48,48,27,0,0,0,27,48,48,27,48,102,48,102,48,48,27,59,27,102,102,952,952,102,0,142,27,102,32,48,76,952,76,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,0,0,0,0,0,29,29,0,29,118,29,118,29,29,0,60,0,118,118,1014,1014,118,0,118,0,118,32,29,76,1014,76,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,46,46,46,46,46,31,0,0,0,31,46,46,31,46,79,46,79,46,46,31,55,31,79,79,899,899,79,0,79,31,79,37,46,105,899,105,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,58,58,58,58,58,24,0,0,0,24,58,58,24,58,148,58,148,58,58,24,36,24,148,148,625,625,148,0,148,24,148,21,58,88,625,88,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,39,39,39,39,22,0,0,0,22,39,39,22,39,20,39,20,39,39,22,39,22,20,20,712,712,20,0,20,22,20,26,39,90,712,90,53,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,38,38,38,38,38,85,0,0,0,85,38,38,85,38,162,38,162,38,38,85,53,85,162,162,604,604,162,0,162,85,162,85,38,132,604,132,162,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,69,69,69,69,69,32,0,0,0,32,69,69,32,69,156,69,156,69,69,32,57,32,156,156,527,527,156,0,156,32,156,32,69,127,527,127,156,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,32,32,32,32,32,20,0,0,0,20,32,32,20,32,199,32,199,32,32,20,71,20,199,199,987,987,199,0,199,20,199,20,32,117,987,117,199,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,63,63,63,63,63,91,0,22,0,91,63,63,91,63,124,63,124,63,63,91,74,91,124,124,719,719,124,0,124,91,124,91,63,115,719,115,124,91,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,44,44,44,44,44,37,0,67,0,37,44,44,37,44,151,44,151,44,44,37,67,37,151,151,547,547,151,0,151,37,151,37,44,104,547,104,151,37,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,37,37,37,37,37,48,0,71,0,48,37,37,48,37,118,37,118,37,37,48,62,48,118,118,567,567,118,0,118,48,118,48,37,91,567,91,118,48,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,40,40,40,40,94,0,90,0,94,40,40,94,40,174,40,174,40,40,94,70,94,174,174,504,504,174,0,174,94,174,94,40,138,504,138,174,94,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,51,51,51,51,60,0,59,0,60,51,51,60,51,190,51,190,51,51,60,75,60,190,190,478,478,190,0,190,60,190,60,51,130,478,130,190,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,34,34,34,34,87,0,52,0,87,34,34,87,34,193,34,193,34,34,87,112,87,193,193,516,516,193,0,193,87,193,87,34,120,516,120,193,87,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,63,0,96,0,63,29,29,63,29,126,29,126,29,29,63,137,63,126,126,456,456,126,0,126,63,126,63,29,138,456,138,126,63,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,39,39,39,39,39,77,0,103,0,77,39,39,77,39,165,39,165,39,39,77,143,77,165,165,406,406,165,0,165,77,165,77,39,92,406,92,165,77,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,42,42,42,42,42,133,0,81,0,133,42,42,133,42,154,42,154,42,42,133,89,133,154,154,442,442,154,0,154,133,154,133,42,135,442,135,154,133,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,35,35,35,35,115,0,65,0,115,35,35,115,35,160,35,160,35,35,115,93,115,160,160,490,490,160,0,160,115,160,115,35,143,490,143,160,115,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,120,0,75,0,120,0,0,120,0,136,0,136,0,0,120,124,120,136,136,477,477,136,0,136,120,136,120,0,110,477,110,136,120,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,100,0,50,0,100,20,20,100,20,126,20,126,20,20,100,129,100,126,126,461,461,126,0,126,100,126,100,20,149,461,149,126,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,115,0,48,0,115,0,0,115,0,118,0,118,0,0,115,107,115,118,118,523,523,118,0,118,115,118,115,0,144,523,144,118,115,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,41,41,41,41,76,0,55,0,76,41,41,76,41,96,41,96,41,41,76,99,76,96,96,564,564,96,0,96,76,96,76,41,112,564,112,96,76,55,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,98,0,52,0,98,0,0,98,0,73,0,73,0,0,98,137,98,73,73,898,898,73,0,73,98,73,98,0,76,898,76,73,98,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,110,0,59,0,110,0,0,110,0,77,0,77,0,0,110,196,110,77,77,711,711,77,0,77,110,77,110,0,66,711,66,77,110,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,120,0,54,0,120,0,0,120,0,71,0,71,0,0,120,193,120,71,71,999,999,71,0,71,120,71,120,0,69,999,69,71,120,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,79,0,39,0,79,0,0,79,0,51,0,51,0,0,79,215,79,51,51,831,831,51,0,51,79,51,79,0,59,831,59,51,79,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,131,0,35,0,131,0,0,131,0,143,0,143,0,0,131,209,131,143,143,856,856,143,0,143,131,143,131,0,62,856,62,143,131,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,130,0,29,0,130,0,0,130,0,144,0,144,0,0,130,154,130,144,144,773,773,144,0,144,130,144,130,0,60,773,60,144,130,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,108,0,44,0,108,0,0,108,0,165,0,165,0,0,108,144,108,165,165,797,797,165,0,165,108,165,108,0,65,797,65,165,108,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,97,0,42,0,97,20,20,97,20,176,20,176,20,20,97,167,97,176,176,906,906,176,0,176,97,176,97,20,58,906,58,176,97,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,20,20,20,20,74,0,39,0,74,20,20,74,20,120,20,120,20,20,74,144,74,120,120,1155,1155,120,0,120,74,120,74,20,50,1155,50,120,74,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,109,0,22,0,109,0,0,109,0,122,0,122,0,0,109,126,109,122,122,1026,1026,122,0,122,109,122,109,0,41,1026,41,122,109,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,107,0,0,0,107,0,0,107,0,126,0,126,0,0,107,127,107,126,126,1086,1086,126,0,126,107,126,107,0,76,1086,76,126,107,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,66,0,42,0,66,0,0,66,0,119,0,119,0,0,66,192,66,119,119,930,930,119,0,119,66,119,66,0,79,930,79,119,66,42,66,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,72,0,35,0,72,0,0,72,0,110,0,110,0,0,72,238,72,110,110,948,948,110,0,110,72,110,72,0,68,948,68,110,72,35,72,22,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,96,0,40,0,96,0,0,96,0,101,0,101,0,0,96,261,96,101,101,926,926,101,0,101,96,101,96,0,89,926,89,101,96,40,96,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,88,0,63,0,88,0,0,88,0,137,0,137,0,0,88,231,88,137,137,688,688,137,0,137,88,137,88,0,61,688,61,137,88,63,88,26,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,101,0,104,0,101,26,26,101,26,120,26,120,26,26,101,191,101,120,120,625,625,120,0,120,101,120,101,26,55,625,55,120,101,104,101,120,108,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,117,0,86,0,117,0,0,117,0,104,0,104,0,0,117,156,117,104,104,570,570,104,0,104,117,104,117,0,50,570,50,104,117,86,117,104,83,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,127,0,88,0,127,0,0,127,0,98,0,98,0,0,127,150,127,98,98,660,660,98,0,98,127,98,127,0,60,660,60,98,127,88,127,98,97,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,141,0,62,0,141,0,0,141,0,119,0,119,0,0,141,173,141,119,119,787,787,119,0,119,141,119,141,0,77,787,77,119,141,62,141,119,117,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,121,0,50,0,121,0,0,121,0,104,0,104,0,0,121,168,121,104,104,869,869,104,0,104,121,104,121,0,85,869,85,104,121,50,121,104,75,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,146,0,68,0,146,0,0,146,0,120,0,120,0,0,146,174,146,120,120,767,767,120,0,120,146,120,146,0,77,767,77,120,146,68,146,120,89,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,122,0,63,0,122,0,0,122,0,135,0,135,0,0,122,191,122,135,135,701,701,135,0,135,122,135,122,0,70,701,70,135,122,63,122,135,109,45,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,21,21,21,21,112,0,77,0,112,21,21,112,21,126,21,126,21,21,112,185,112,126,126,764,764,126,0,126,112,126,112,21,64,764,64,126,112,77,112,126,78,58,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,103,0,88,0,103,0,0,103,0,142,0,142,0,0,103,165,103,142,142,804,804,142,0,142,103,142,103,0,62,804,62,142,103,88,103,142,90,59,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,85,0,104,0,85,0,0,85,0,177,0,177,0,0,85,167,85,177,177,936,936,177,0,177,85,177,85,0,44,936,44,177,85,104,85,177,64,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,44,54,75,0,44,0,0,44,0,220,0,220,0,0,44,185,44,220,220,814,814,220,0,220,44,220,44,0,33,814,33,220,44,75,44,220,103,54,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,72,62,61,0,72,0,0,72,0,256,0,256,0,0,72,160,72,256,256,613,613,256,0,256,72,256,72,0,45,613,45,256,72,61,72,256,136,62,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,104,80,86,0,104,0,0,104,0,246,0,246,0,0,104,159,104,246,246,644,644,246,0,246,104,246,104,0,21,644,21,246,104,86,104,246,195,80,27,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,22,22,22,22,74,73,82,0,74,22,22,74,22,200,22,200,22,22,74,167,74,200,200,811,811,200,0,200,74,200,74,22,24,811,24,200,74,82,74,200,207,73,25,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,25,25,25,25,25,90,71,79,0,90,25,25,90,25,226,25,226,25,25,90,184,90,226,226,836,836,226,0,226,90,226,90,25,25,836,25,226,90,79,90,226,180,71,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,99,102,93,0,99,0,0,99,0,213,0,213,0,0,99,172,99,213,213,581,581,213,0,213,99,213,99,0,53,581,53,213,99,93,99,213,202,102,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,79,80,88,0,79,0,0,79,0,201,0,201,0,0,79,182,79,201,201,819,819,201,0,201,79,201,79,0,73,819,73,201,79,88,79,201,262,80,33,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,75,97,71,0,75,0,0,75,0,156,0,156,0,0,75,154,75,156,156,740,740,156,0,156,75,156,75,0,47,740,47,156,75,71,75,156,345,97,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,77,88,78,0,77,0,0,77,0,165,0,165,0,0,77,157,77,165,165,657,657,165,0,165,77,165,77,0,46,657,46,165,77,78,77,165,372,88,23,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,100,97,77,0,100,0,0,100,0,183,0,183,0,0,100,148,100,183,183,601,601,183,0,183,100,183,100,0,42,601,42,183,100,77,100,183,312,97,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,84,94,71,0,84,0,0,84,0,185,0,185,0,0,84,136,84,185,185,683,683,185,0,185,84,185,84,0,49,683,49,185,84,71,84,185,382,94,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,34,34,34,34,84,87,68,0,84,34,34,84,34,175,34,175,34,34,84,109,84,175,175,582,582,175,0,175,84,175,84,34,49,582,49,175,84,68,84,175,381,87,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,29,29,29,29,29,50,95,67,0,50,29,29,50,29,145,29,145,29,29,50,114,50,145,145,846,846,145,0,145,50,145,50,29,23,846,23,145,50,67,50,145,403,95,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,24,24,24,24,54,75,89,0,54,24,24,54,24,87,24,87,24,24,54,85,54,87,87,876,876,87,0,87,54,87,54,24,43,876,43,87,54,89,54,87,373,75,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,42,58,72,0,42,26,26,42,26,130,26,130,26,26,42,77,42,130,130,642,642,130,0,130,42,130,42,26,42,642,42,130,42,72,42,130,333,58,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,44,0,57,0,44,0,0,44,0,134,0,134,0,0,44,97,44,134,134,634,634,134,0,134,44,134,44,0,44,634,44,134,44,57,44,134,367,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,54,66,40,0,54,0,0,54,0,105,0,105,0,0,54,94,54,105,105,736,736,105,0,105,54,105,54,0,54,736,54,105,54,40,54,105,269,66,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,39,35,44,0,39,0,0,39,0,77,0,77,0,0,39,147,39,77,77,575,575,77,0,77,39,77,39,0,39,575,39,77,39,44,39,77,289,35,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,49,47,59,0,49,0,0,49,0,84,0,84,0,0,49,213,49,84,84,616,616,84,0,84,49,84,49,0,49,616,49,84,49,59,49,84,261,47,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
